Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,if_anomaly_label,if_anomaly_score,if_risk_score,ocsvm_anomaly_label,ocsvm_anomaly_score,ocsvm_risk_score,rf_prediction,rf_failure_probability,if_risk_score_normalized,ocsvm_risk_score_normalized,ai_anomaly_vote_count,combined_ai_risk_score,scaled_Type,scaled_Air temperature [K],scaled_Process temperature [K],scaled_Rotational speed [rpm],scaled_Torque [Nm],scaled_Tool wear [min]
2,300.7,311.9,1329,59.2,121,0,0,0,0,0,0,0,0.0024753299969960674,-0.0024753299969960674,0,0.9310499704525164,-0.9310499704525164,0,0.016200006402394933,0.5981145251998465,0.3003058017266074,0,0.3057869729862181,2.2341320619371734,0.3475074309356185,1.276869337265834,-1.1701349666454994,1.9273927639960546,0.20500867875003548
0,300.6,311.9,1472,44.2,126,0,0,0,0,0,0,0,0.15183471257182118,-0.15183471257182118,0,3.268353715484416,-3.268353715484416,0,0.0,0.10906262021949999,0.19545582038272538,0,0.08271621216434508,-0.7453065750397865,0.2975113973079973,1.276869337265834,-0.3724783211539187,0.42264306158271003,0.2835620846623795
0,300.6,312.0,1566,30.1,128,0,0,0,0,0,0,0,0.1274232331476306,-0.1274232331476306,0,1.2097955622628795,-1.2097955622628795,0,0.0,0.18899385928851578,0.28780144915235223,0,0.13315783354587676,-0.7453065750397865,0.2975113973079973,1.3442702228714007,0.15185541784054693,-0.991821658685834,0.31498344702731707
0,300.6,312.0,1430,42.7,130,0,0,0,0,0,0,0,0.14493483367828375,-0.14493483367828375,0,2.6968906240205968,-2.6968906240205968,0,0.0,0.13165510057692034,0.22109129656165943,0,0.09688029954310004,-0.7453065750397865,0.2975113973079973,1.3442702228714007,-0.6067550981514459,0.2721680913413756,0.34640480939225465
0,300.6,312.0,1481,40.9,132,0,0,0,0,0,0,0,0.1489117811400718,-0.1489117811400718,0,2.7360334608818953,-2.7360334608818953,0,0.0,0.11863326225203409,0.2193353734287002,0,0.09132037958655367,-0.7453065750397865,0.2975113973079973,1.3442702228714007,-0.3222761546544486,0.0915981270517738,0.37782617175719224
0,300.6,312.0,1670,29.4,134,0,0,0,0,0,0,0,0.12398814245889811,-0.12398814245889811,0,1.9361396465306164,-1.9361396465306164,0,0.0,0.2002414797335405,0.25521810869153766,0,0.13114021363172373,-0.7453065750397865,0.2975113973079973,1.3442702228714007,0.7319693418344239,-1.0620433114651238,0.4092475341221299
0,300.6,312.0,1406,55.1,136,0,0,0,0,0,0,0,0.11136479089698165,-0.11136479089698165,0,2.5437971633624983,-2.5437971633624983,0,0.008961773481495829,0.2415744982702175,0.22795897327162545,0,0.14580630335501044,-0.7453065750397865,0.2975113973079973,1.3442702228714007,-0.7406275421500329,1.5160945120030738,0.4406688964870675
2,300.6,312.1,1354,46.9,138,0,0,0,0,0,0,0,0.04831850166612395,-0.04831850166612395,0,1.5837790209888283,-1.5837790209888283,0,0.009407723367688232,0.44800885357324904,0.27102478554853765,0,0.23717158788608242,2.2341320619371734,0.2975113973079973,1.4116711084769678,-1.0306845041469714,0.6934980080171117,0.47209025885200506
1,300.5,312.0,1985,19.3,143,0,0,0,0,0,0,0,0.007929861167420338,-0.007929861167420338,0,3.390993315015809,-3.390993315015809,0,0.0,0.5802545902316881,0.18995428479916251,0,0.27009269305250777,0.7444127434486935,0.2475153636803477,1.3442702228714007,2.4890451693158777,-2.075241444423442,0.5506436647643491
1,300.5,312.0,1263,60.8,146,0,0,0,0,0,0,0,0.021910530540437567,-0.021910530540437567,0,1.8487652973383604,-1.8487652973383604,0,0.019301339553170028,0.5344772652862722,0.25913766724365767,0,0.2733389753845084,0.7444127434486935,0.2475153636803477,1.3442702228714007,-1.5382841876416136,2.087899398920144,0.5977757083117554
0,300.5,311.9,1576,31.1,149,0,0,0,0,0,0,0,0.1264567410854544,-0.1264567410854544,0,1.4823506654174068,-1.4823506654174068,0,0.0,0.19215847322844593,0.27557479801996293,0,0.13197834889537097,-0.7453065750397865,0.2475153636803477,1.276869337265834,0.20763560283995816,-0.8915050118582778,0.6449077518591618
0,300.5,312.0,1453,45.1,151,0,0,0,0,0,0,0,0.14651695050857017,-0.14651695050857017,0,2.6234362045318527,-2.6234362045318527,0,0.003222916666666667,0.1264747279989511,0.22438641579012555,0,0.0967563410242722,-0.7453065750397865,0.2475153636803477,1.3442702228714007,-0.47846067265280007,0.5129280437275106,0.6763291142240995
0,300.5,312.0,1478,39.0,153,0,0,0,0,0,0,0,0.147717691282866,-0.147717691282866,0,2.031770809178923,-2.031770809178923,0,0.0,0.12254310647686316,0.25092815466186497,0,0.09920287352311827,-0.7453065750397865,0.2475153636803477,1.3442702228714007,-0.33901021015427196,-0.09900350192058306,0.7077504765890371
1,300.5,311.9,1323,57.9,155,0,0,0,0,0,0,0,0.06513005819996653,-0.06513005819996653,0,3.3785765765432885,-3.3785765765432885,0,0.01619127256993718,0.3929622699115789,0.19051129190616045,0,0.20176367537383855,0.7444127434486935,0.2475153636803477,1.276869337265834,-1.2036030776451463,1.796981123120231,0.7391718389539746
0,300.5,311.9,1710,28.4,158,0,0,0,0,0,0,0,0.11666293730831678,-0.11666293730831678,0,1.7739027411182633,-1.7739027411182633,0,0.018849796900649207,0.22422661860801968,0.26249595460349134,0,0.14972975712416584,-0.7453065750397865,0.2475153636803477,1.276869337265834,0.9550900818320688,-1.16235995829268,0.7863038825013811
0,300.4,311.7,1314,59.5,160,0,0,0,0,0,0,0,0.04970255675400159,-0.04970255675400159,0,0.9815811606551428,-0.9815811606551428,0,0.016089341644179543,0.443477000497429,0.2980390041992038,0,0.2434343376964842,-0.7453065750397865,0.19751933005269812,1.1420675660547381,-1.2538052441446164,1.9574877580443213,0.8177252448663187
0,300.4,311.7,1460,39.6,162,0,0,0,0,0,0,0,0.1472051053864084,-0.1472051053864084,0,2.2526699519489455,-2.2526699519489455,0,0.0,0.12422148184777804,0.24101875754240745,0,0.09789234424759272,-0.7453065750397865,0.19751933005269812,1.1420675660547381,-0.4394145431532122,-0.03881351382404913,0.8491466072312562
1,300.4,311.7,1508,45.4,164,0,0,0,0,0,0,0,0.12914387791720772,-0.12914387791720772,0,5.090041962363248,-5.090041962363248,0,0.0,0.18335990052509765,0.11373602717843734,0,0.09609116564572653,0.7444127434486935,0.19751933005269812,1.1420675660547381,-0.17166965515603827,0.5430230377757772,0.8805679695961939
1,300.5,311.8,1331,55.3,167,0,0,0,0,0,0,0,0.08066089687302125,-0.08066089687302125,0,3.7252810219640224,-3.7252810219640224,0,0.009371513023119697,0.34210917914445044,0.17495834774497748,0,0.17558394641602357,0.7444127434486935,0.2475153636803477,1.2094684516603051,-1.1589789296456172,1.5361578413685846,0.9277000131436003
0,300.4,311.7,1515,47.4,170,0,0,0,0,0,0,0,0.13452389736981513,-0.13452389736981513,0,2.2649296427101326,-2.2649296427101326,0,0.0,0.16574394150885802,0.24046879549732686,0,0.11439133570300858,-0.7453065750397865,0.19751933005269812,1.1420675660547381,-0.1326235256564504,0.7436563314308898,0.9748320566910067
0,300.4,311.6,1674,33.0,172,0,0,0,0,0,0,0,0.1308258862866784,-0.1308258862866784,0,2.228332591135608,-2.228332591135608,0,0.0,0.17785245008507972,0.24211051629762345,0,0.11956308329355658,-0.7453065750397865,0.19751933005269812,1.0746666804492095,0.7542814158341883,-0.7009033828859209,1.0062534190559442
0,300.4,311.7,1444,51.2,174,0,0,0,0,0,0,0,0.12146054095204234,-0.12146054095204234,0,2.1773717649990054,-2.1773717649990054,0,0.0,0.20851768113883049,0.24439658702379632,0,0.13228638986029145,-0.7453065750397865,0.19751933005269812,1.1420675660547381,-0.5286628391522702,1.1248595893756042,1.0376747814208818
1,300.4,311.7,1398,42.6,176,0,0,0,0,0,0,0,0.12246140849804599,-0.12246140849804599,0,3.9515923051889423,-3.9515923051889423,0,0.003224583333333333,0.20524051052143807,0.16480616539620063,0,0.1163472706211487,0.7444127434486935,0.19751933005269812,1.1420675660547381,-0.7852516901495619,0.2621364266586198,1.0690961437858195
1,300.4,311.7,1832,24.2,179,0,0,0,0,0,0,0,0.04928239836367232,-0.04928239836367232,0,3.3849630703139653,-3.3849630703139653,0,0.01903511088039757,0.4448527377135431,0.1902247977976683,0,0.22360009899710995,0.7444127434486935,0.19751933005269812,1.1420675660547381,1.6356083388248859,-1.5836898749684165,1.1162281873332258
1,300.5,311.8,1591,42.0,182,0,0,0,0,0,0,0,0.11850075752202982,-0.11850075752202982,0,4.078241938664867,-4.078241938664867,0,0.0,0.21820898877430314,0.1591247422027513,0,0.11910854395027151,0.7444127434486935,0.2475153636803477,1.2094684516603051,0.291305880339075,0.20194643856208588,1.1633602308806323
1,300.4,311.7,1478,39.9,185,0,0,0,0,0,0,0,0.12820837893253545,-0.12820837893253545,0,4.087184701458117,-4.087184701458117,0,0.0,0.18642303290201379,0.15872357546777813,0,0.10631392825436115,0.7444127434486935,0.19751933005269812,1.1420675660547381,-0.33901021015427196,-0.008718519775782523,1.2104922744280386
1,300.4,311.8,1362,47.6,188,0,0,0,0,0,0,0,0.09720036716506542,-0.09720036716506542,0,3.3474246888843737,-3.3474246888843737,0,0.03180583855151829,0.2879534956229426,0.19190874606538413,0,0.16628548288286119,0.7444127434486935,0.19751933005269812,1.2094684516603051,-0.9860603561474424,0.7637196607964014,1.2576243179754452
0,300.5,311.8,1368,57.9,191,1,0,0,0,1,0,0,0.07623842126486502,-0.07623842126486502,0,0.12774034456594663,-0.12774034456594663,1,0.847055038612041,0.3565898236383737,0.33634176815441896,1,0.5487262985310497,-0.7453065750397865,0.2475153636803477,1.2094684516603051,-0.9525922451477956,1.796981123120231,1.3047563615228515
1,300.3,311.7,1723,28.3,193,0,0,0,0,0,0,0,0.07758932614170355,-0.07758932614170355,0,3.0580886293517224,-3.0580886293517224,0,0.006431666666666666,0.3521665152925847,0.20488818038520412,0,0.18441690886074139,0.7444127434486935,0.14752329642507697,1.1420675660547381,1.0276043223313034,-1.1723916229754356,1.336177723887789
0,300.4,311.8,1689,30.8,196,0,0,0,0,0,0,0,0.1046800311031384,-0.1046800311031384,0,1.206848694439337,-1.206848694439337,0,0.00321875,0.2634626077090557,0.2879336437962782,0,0.16425927184287792,-0.7453065750397865,0.19751933005269812,1.2094684516603051,0.8379516933333052,-0.9216000059065448,1.3833097674351955
0,300.4,311.8,1272,59.2,198,1,0,0,0,1,0,0,0.02417398792598824,-0.02417398792598824,1,-1.4401533784131093,1.4401533784131093,1,0.8952540058166839,0.5270659588978648,0.40667649805547434,2,0.6502632854969144,-0.7453065750397865,0.19751933005269812,1.2094684516603051,-1.4880820211421435,1.9273927639960546,1.414731129800133
1,300.4,311.7,1511,33.0,200,0,0,0,0,0,0,0,0.10168195894969806,-0.10168195894969806,0,2.3303963221201407,-2.3303963221201407,0,0.00632928247734139,0.27327928525975453,0.23753200128332044,0,0.15934982735150247,0.7444127434486935,0.19751933005269812,1.1420675660547381,-0.1549355996562149,-0.7009033828859209,1.4461524921650706
2,300.4,311.6,1715,30.8,203,0,0,0,0,0,0,0,0.02267168984922696,-0.02267168984922696,0,0.3716724926703492,-0.3716724926703492,0,0.04777509563257121,0.5319849785377615,0.32539912484916445,0,0.29698385463796595,2.2341320619371734,0.19751933005269812,1.0746666804492095,0.9829801743317744,-0.9216000059065448,1.493284535712477
1,300.3,311.5,1400,43.8,0,0,0,0,0,0,0,0,0.09650847234380472,-0.09650847234380472,0,2.2229707417678704,-2.2229707417678704,0,0.0,0.29021898758300785,0.2423510455002874,0,0.16455780413326063,0.7444127434486935,0.14752329642507697,1.0072657948436425,-0.7740956531496797,0.382516402851687,-1.6959837443286894
0,300.4,311.6,1200,76.6,3,1,0,0,1,0,0,0,0.003388682748873162,-0.003388682748873162,1,-8.448491034771356,8.448491034771356,1,0.7476833214086747,0.5951239068970374,0.7210661335843216,2,0.6813361180391491,-0.7453065750397865,0.19751933005269812,1.0746666804492095,-1.8896993531379045,3.672902418795534,-1.6488517007812828
1,300.4,311.7,1555,38.7,5,0,0,0,0,0,0,0,0.10235826173518531,-0.10235826173518531,0,2.6393920434395426,-2.6393920434395426,0,0.0,0.27106484676995724,0.2236706468553633,0,0.15316006807905555,0.7444127434486935,0.19751933005269812,1.1420675660547381,0.09049721434119457,-0.12909849596884967,-1.6174303384163453
2,300.3,311.6,1427,56.2,8,0,0,0,0,0,0,0,0.016250233043112128,-0.016250233043112128,1,-0.49140877328814625,0.49140877328814625,0,0.0,0.5530109471086091,0.36411640959504044,1,0.29402766076245174,2.2341320619371734,0.14752329642507697,1.0746666804492095,-0.6234891536512693,1.6264428235133859,-1.5702982948689388
0,300.3,311.4,1318,52.7,13,0,0,0,0,0,0,0,0.08577220412775943,-0.08577220412775943,0,0.8174720485181339,-0.8174720485181339,0,0.018930802807014622,0.32537307253516334,0.3054008361316177,0,0.1988017173631947,-0.7453065750397865,0.14752329642507697,0.9398649092380756,-1.231493170144852,1.2753345596169388,-1.491744888956595
2,300.2,311.4,1319,54.6,15,0,0,0,0,0,0,0,0.00688339194237686,-0.00688339194237686,0,9.135160731688075e-05,-9.135160731688075e-05,0,0.006164591688100264,0.5836810757941497,0.34206802198801944,0,0.3043518713905039,2.2341320619371734,0.09752726279742736,0.9398649092380756,-1.2259151516449107,1.4659361885892956,-1.4603235265916572
1,300.2,311.4,1960,20.9,20,0,0,0,0,0,0,0,0.007857573901029036,-0.007857573901029036,0,2.0672818188459736,-2.0672818188459736,0,0.0,0.5804912825956029,0.24933515302097561,0,0.2820635436424363,0.7444127434486935,0.09752726279742736,0.9398649092380756,2.3495947068173497,-1.9147348094993524,-1.3817701206793134
0,300.3,311.5,1552,38.9,23,0,0,0,0,0,0,0,0.14032420398237738,-0.14032420398237738,0,1.6724428485278544,-1.6724428485278544,0,0.0,0.14675182364225806,0.2670473818058259,0,0.11211020581806841,-0.7453065750397865,0.14752329642507697,1.0072657948436425,0.07376315884137119,-0.10903516660333884,-1.3346380771319069
0,300.3,311.5,1548,32.2,25,0,0,0,0,0,0,0,0.13234389761768395,-0.13234389761768395,0,0.7651989870088265,-0.7651989870088265,0,0.0,0.17288198006564123,0.3077457729143052,0,0.13070194660911755,-0.7453065750397865,0.14752329642507697,1.0072657948436425,0.051451084841606695,-0.7811567003479657,-1.3032167147669693
0,300.3,311.6,1709,29.5,27,0,0,0,0,0,0,0,0.10340363323993346,-0.10340363323993346,0,1.204797606213802,-1.204797606213802,0,0.0,0.2676419555059743,0.2880256543287728,0,0.1646619130681443,-0.7453065750397865,0.14752329642507697,1.0746666804492095,0.9495120633321277,-1.0520116467823681,-1.2717953524020318
2,300.3,311.5,1464,41.0,29,0,0,0,0,0,0,0,0.07908286416404453,-0.07908286416404453,0,1.3273080488251559,-1.3273080488251559,0,0.0,0.34727617896155094,0.28252991264370747,0,0.1954164541133619,2.2341320619371734,0.14752329642507697,1.0072657948436425,-0.41710246915344773,0.10162979173452956,-1.240373990037094
0,300.3,311.4,1759,24.8,34,0,0,0,0,0,0,0,0.09036938185666321,-0.09036938185666321,0,1.1908296794405473,-1.1908296794405473,0,0.0,0.31032039564874614,0.28865224677089824,0,0.1818586076136781,-0.7453065750397865,0.14752329642507697,0.9398649092380756,1.2284129883291839,-1.5234998868718825,-1.1618205841247502
0,300.3,311.5,1634,31.9,36,0,0,0,0,0,0,0,0.13500441990728884,-0.13500441990728884,0,1.6814850193265087,-1.6814850193265087,0,0.0,0.1641705521556998,0.26664175569002374,0,0.11899657200028468,-0.7453065750397865,0.14752329642507697,1.0072657948436425,0.5311606758365434,-0.811251694396233,-1.1303992217598124
0,300.3,311.5,1663,33.6,38,0,0,0,0,0,0,0,0.13130768022907302,-0.13130768022907302,0,1.9019571419632797,-1.9019571419632797,0,0.028466842296224128,0.1762748977326653,0.2567515144261541,0,0.1332469988967866,-0.7453065750397865,0.14752329642507697,1.0072657948436425,0.692923212334836,-0.640713394789387,-1.098977859394875
1,300.3,311.5,1445,47.3,40,0,0,0,0,0,0,0,0.13596974371576243,-0.13596974371576243,0,5.070637890824759,-5.070637890824759,0,0.00968994736060921,0.1610097634638988,0.11460648166820163,0,0.09120118066344354,0.7444127434486935,0.14752329642507697,1.0072657948436425,-0.5230848206523291,0.7336246667481341,-1.0675564970299374
0,300.3,311.5,1695,25.6,43,0,0,0,0,0,0,0,0.11185116529597888,-0.11185116529597888,0,1.0263503409575598,-1.0263503409575598,0,0.0,0.23998194799140188,0.2960306868251925,0,0.15519891656159926,-0.7453065750397865,0.14752329642507697,1.0072657948436425,0.871419804332952,-1.4432465694098375,-1.0204244534825309
0,300.4,311.6,1517,39.0,45,0,0,0,0,0,0,0,0.1569933062156098,-0.1569933062156098,0,2.304642098192314,-2.304642098192314,0,0.0,0.09217168236863905,0.23868731962998313,0,0.08460613687345225,-0.7453065750397865,0.19751933005269812,1.0746666804492095,-0.12146748865656815,-0.09900350192058306,-0.9890030911175933
0,300.5,311.7,1811,26.8,47,0,0,0,0,0,0,0,0.09070501568086659,-0.09070501568086659,0,1.7957899871921335,-1.7957899871921335,0,0.003292932741550017,0.30922141975400935,0.2615141064601372,0,0.1773085622902512,-0.7453065750397865,0.2475153636803477,1.1420675660547381,1.5184699503261223,-1.32286659321677,-0.9575817287526557
0,300.4,311.6,1815,23.5,49,0,0,0,0,0,0,0,0.0802716358017369,-0.0802716358017369,0,1.4643324111326166,-1.4643324111326166,0,0.0,0.3433837483423442,0.2763830856161409,0,0.19263011646016587,-0.7453065750397865,0.19751933005269812,1.0746666804492095,1.5407820243258867,-1.653911527747706,-0.9261603663877181
0,300.4,311.7,1513,40.0,51,0,0,0,0,0,0,0,0.15912282705953495,-0.15912282705953495,0,2.390205460828419,-2.390205460828419,0,0.0,0.08519892841463009,0.23484900079992754,0,0.08104937152583755,-0.7453065750397865,0.19751933005269812,1.1420675660547381,-0.14377956265633265,0.0013131449069732513,-0.8947390040227805
1,300.4,311.6,1518,36.4,53,0,0,0,0,0,0,0,0.14152130805314111,-0.14152130805314111,0,4.3569958601542815,-4.3569958601542815,0,0.0,0.14283210988759362,0.14662001596431362,0,0.08645684714790018,0.7444127434486935,0.19751933005269812,1.0746666804492095,-0.11588947015662703,-0.35982678367222964,-0.8633176416578429
0,300.3,311.5,1667,28.8,56,0,0,0,0,0,0,0,0.13138018105002414,-0.13138018105002414,0,1.7865465385850392,-1.7865465385850392,0,0.0,0.17603750612065178,0.26192876177229635,0,0.12280075480271999,-0.7453065750397865,0.14752329642507697,1.0072657948436425,0.7152352863346004,-1.1222332995616573,-0.8161855981104366
0,300.3,311.5,1403,60.1,58,0,0,0,0,0,0,0,0.0741048503589683,-0.0741048503589683,0,1.660472032056429,-1.660472032056429,0,0.12555194809183232,0.36357583883173933,0.26758438513128924,0,0.24916799179568652,-0.7453065750397865,0.14752329642507697,1.0072657948436425,-0.7573615976498563,2.0176777461408553,-0.7847642357454989
0,300.2,311.5,1383,42.1,60,0,0,0,0,0,0,0,0.14625456250684776,-0.14625456250684776,0,1.8102480032791881,-1.8102480032791881,0,0.0031250504561233555,0.1273338729008259,0.2608655289185064,0,0.10435667512648099,-0.7453065750397865,0.09752726279742736,1.0072657948436425,-0.8689219676486788,0.21197810324484165,-0.7533428733805613
0,300.3,311.5,1466,46.2,62,0,0,0,0,0,0,0,0.15142332245416001,-0.15142332245416001,0,3.165854101109556,-3.165854101109556,0,0.0,0.11040964721749585,0.20005388885277461,0,0.08417463665755326,-0.7453065750397865,0.14752329642507697,1.0072657948436425,-0.40594643215356546,0.6232763552378227,-0.7219215110156237
0,300.3,311.5,1378,47.5,64,0,0,0,0,0,0,0,0.14027238502516276,-0.14027238502516276,0,2.995207368154034,-2.995207368154034,0,0.0032154166666666663,0.1469214960076832,0.20770899435834367,0,0.10159656394140869,-0.7453065750397865,0.14752329642507697,1.0072657948436425,-0.8968120601483844,0.7536879961136456,-0.6905001486506861
1,300.2,311.5,1547,40.9,66,0,0,0,0,0,0,0,0.14556247154469687,-0.14556247154469687,0,5.179840422419506,-5.179840422419506,0,0.0,0.12960000709088934,0.10970772453201366,0,0.07378154774275847,0.7444127434486935,0.09752726279742736,1.0072657948436425,0.045873066341665575,0.0915981270517738,-0.6590787862857486
0,300.2,311.5,1495,38.5,69,0,0,0,0,0,0,0,0.16093841210566484,-0.16093841210566484,0,2.3917392441875407,-2.3917392441875407,0,0.0,0.07925410385686366,0.23478019623957405,0,0.07865768079066027,-0.7453065750397865,0.09752726279742736,1.0072657948436425,-0.24418389565527288,-0.14916182533436123,-0.6119467427383422
0,300.1,311.4,1729,29.3,71,0,0,0,0,0,0,0,0.1218944805901368,-0.1218944805901368,0,2.108563473227619,-2.108563473227619,0,0.0,0.20709681956992126,0.24748328387433158,0,0.13233538460283484,-0.7453065750397865,0.0475312291698062,0.9398649092380756,1.0610724333309502,-1.0720749761478792,-0.5805253803734045
0,300.1,311.4,1418,47.7,73,0,0,0,0,0,0,0,0.1532636608616466,-0.1532636608616466,0,3.2758420711578076,-3.2758420711578076,0,0.0,0.10438377198639727,0.195119897439753,0,0.08077748828250952,-0.7453065750397865,0.0475312291698062,0.9398649092380756,-0.6736913201507394,0.7737513254791571,-0.5491040180084669
2,300.1,311.4,1485,40.4,75,0,0,0,0,0,0,0,0.089793554527416,-0.089793554527416,0,2.5622742981831195,-2.5622742981831195,0,0.0,0.31220584433937,0.22713010058216504,0,0.170308357852181,2.2341320619371734,0.0475312291698062,0.9398649092380756,-0.2999640806546841,0.04143980363799563,-0.5176826556435293
0,300.1,311.5,1434,40.8,80,0,0,0,0,0,0,0,0.15721714489340594,-0.15721714489340594,0,2.296982425548638,-2.296982425548638,0,0.0032329166666666665,0.09143876067401677,0.23903092774488766,0,0.0856748564852509,-0.7453065750397865,0.0475312291698062,1.0072657948436425,-0.5844430241516815,0.08156646236901802,-0.43912924973118533
1,300.2,311.6,1415,55.8,82,0,0,0,0,0,0,0,0.09850772982074224,-0.09850772982074224,0,5.207983054054598,-5.207983054054598,0,0.0032908904460775936,0.2836727588775385,0.10844526371228531,0,0.1364745124719035,0.7444127434486935,0.09752726279742736,1.0746666804492095,-0.6904253756505628,1.5863161647823627,-0.40770788736624775
2,300.1,311.6,1674,29.6,85,0,0,0,0,0,0,0,0.041111542553853964,-0.041111542553853964,0,1.5041193179305026,-1.5041193179305026,0,0.0,0.4716068158988189,0.27459826990942915,0,0.24356238034141342,2.2341320619371734,0.0475312291698062,1.0746666804492095,0.7542814158341883,-1.0419799820996123,-0.36057584381884134
0,300.1,311.5,1454,52.4,90,0,0,0,0,0,0,0,0.13688840277856013,-0.13688840277856013,0,3.047314862057707,-3.047314862057707,0,0.0131103125284041,0.15800177054813,0.20537148483469295,0,0.10951913019755223,-0.7453065750397865,0.0475312291698062,1.0072657948436425,-0.47288265415285896,1.2452395655686714,-0.28202243790649734
0,300.0,311.4,1476,39.0,92,0,0,0,0,0,0,0,0.16281764935877252,-0.16281764935877252,0,2.3905877705638723,-2.3905877705638723,0,0.0,0.07310086096914667,0.23483185062476733,0,0.07620671451261214,-0.7453065750397865,-0.002464804457843392,0.9398649092380756,-0.35016624715415423,-0.09900350192058306,-0.25060107554155975
0,300.0,311.5,1812,28.3,94,0,0,0,0,0,0,0,0.10331794127728383,-0.10331794127728383,0,1.9076192127697063,-1.9076192127697063,0,0.0,0.2679225392687942,0.2564975174778827,0,0.15846851920309424,-0.7453065750397865,-0.002464804457843392,1.0072657948436425,1.5240479688260635,-1.1723916229754356,-0.21917971317662213
0,300.0,311.4,1374,41.9,96,0,0,0,0,0,0,0,0.14876785339986892,-0.14876785339986892,0,1.9116631454683493,-1.9116631454683493,0,0.009530040306000975,0.1191045291675255,0.25631610919112924,0,0.10271704962763645,-0.7453065750397865,-0.002464804457843392,0.9398649092380756,-0.9191241341481489,0.1919147738793301,-0.18775835081168452
1,300.1,311.4,1524,40.6,98,0,0,0,0,0,0,0,0.1480477513404882,-0.1480477513404882,0,5.595841259497604,-5.595841259497604,0,0.0,0.12146238093317528,0.09104618766527553,0,0.06679418990632523,0.7444127434486935,0.0475312291698062,0.9398649092380756,-0.08242135915698028,0.06150313300350718,-0.15633698844674693
0,300.0,311.4,1383,49.6,101,0,0,0,0,0,0,0,0.14727288430811564,-0.14727288430811564,0,3.3562599925144703,-3.3562599925144703,0,0.0,0.12399955129204729,0.19151239988113133,0,0.08790230049304518,-0.7453065750397865,-0.002464804457843392,0.9398649092380756,-0.8689219676486788,0.964352954451514,-0.10920494489934052
0,299.9,311.3,1429,58.2,103,0,0,0,0,0,0,0,0.0989103520117845,-0.0989103520117845,0,2.261196663372516,-2.261196663372516,0,0.0350690965176182,0.2823544409645816,0.24063625461116184,0,0.1750966659151123,-0.7453065750397865,-0.05246083808549298,0.8724640236325469,-0.612333116651387,1.8270761171684984,-0.07778358253440293
1,299.8,311.3,1517,41.2,105,0,0,0,0,0,0,0,0.15025988711538868,-0.15025988711538868,0,5.319468816741637,-5.319468816741637,0,0.0,0.11421911843342387,0.10344408226007104,0,0.06637646382538376,0.7444127434486935,-0.10245687171311416,0.8724640236325469,-0.12146748865656815,0.12169312110004112,-0.046362220169465326
1,299.9,311.4,1480,44.9,108,0,0,0,0,0,0,0,0.1555301302468683,-0.1555301302468683,0,5.639210690157462,-5.639210690157462,0,0.0,0.09696260331715074,0.08910066218308414,0,0.05660517376347713,0.7444127434486935,-0.05246083808549298,0.9398649092380756,-0.32785417315438975,0.492864714361999,0.0007698233779410748
0,299.9,311.4,1706,28.8,111,0,0,0,0,0,0,0,0.12882321173857803,-0.12882321173857803,0,1.8574072640910337,-1.8574072640910337,0,0.0,0.1844098674091202,0.25874999403057264,0,0.1255139457697626,-0.7453065750397865,-0.05246083808549298,0.9398649092380756,0.9327780078323042,-1.1222332995616573,0.047901866925347474
0,300.0,311.5,1349,48.6,113,0,0,0,0,0,0,0,0.1334092081879686,-0.1334092081879686,0,2.7875035581137233,-2.7875035581137233,0,0.0032183333333333335,0.16939380172148932,0.2170264571203274,0,0.11245014544599455,-0.7453065750397865,-0.002464804457843392,1.0072657948436425,-1.058574596646677,0.8640363076239577,0.07932322929028507
1,300.0,311.5,1451,49.0,115,0,0,0,0,0,0,0,0.1379981396817912,-0.1379981396817912,0,5.75427130036055,-5.75427130036055,0,0.0032179166666666667,0.15436812572986586,0.083939115311458,0,0.07982224002090463,0.7444127434486935,-0.002464804457843392,1.0072657948436425,-0.48961670965268234,0.9041629663549801,0.11074459165522267
0,299.9,311.4,1627,36.7,118,0,0,0,0,0,0,0,0.15289441222561811,-0.15289441222561811,0,2.2717384644170906,-2.2717384644170906,0,0.0,0.10559281386744993,0.24016335602226258,0,0.09026979675143249,-0.7453065750397865,-0.05246083808549298,0.9398649092380756,0.4921145463369555,-0.32973178962396227,0.15787663520262907
1,300.0,311.4,1537,35.4,120,0,0,0,0,0,0,0,0.1454983881102203,-0.1454983881102203,0,4.6695217206916695,-4.6695217206916695,0,0.0,0.12980983740196966,0.13260030170317955,0,0.07844399530142378,0.7444127434486935,-0.002464804457843392,0.9398649092380756,-0.009907118657745666,-0.46014343049978595,0.18929799756756668
0,300.1,311.5,2218,17.0,123,0,0,0,0,0,0,1,-0.002697101995065676,0.002697101995065676,0,1.667886463748264,-1.667886463748264,0,0.006598246471710047,0.6150507743694079,0.2672517783718054,1,0.30210996401080825,-0.7453065750397865,0.0475312291698062,1.0072657948436425,3.78872347980216,-2.305969732126822,0.23643004111497307
1,300.0,311.4,1466,39.0,125,0,0,0,0,0,0,0,0.1512112073700353,-0.1512112073700353,0,4.836351174728584,-4.836351174728584,0,0.0,0.11110418199782204,0.12511643693782282,0,0.06946496018669339,0.7444127434486935,-0.002464804457843392,0.9398649092380756,-0.40594643215356546,-0.09900350192058306,0.26785140347991065
